id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
25106713,Grüne Stadtrandidylle - 22 min bis Potsdamer Platz,189774580,Sebastian,Tempelhof - Schöneberg,Lichtenrade,52.41438068768837,13.395502410516269,Entire home/apt,49,1,18,2018-09-28,3.14,1,312
25107135,2 nice&sunshiny romms/2 helle schöne Zimmer,188514449,Wassim,Marzahn - Hellersdorf,Hellersdorf-Nord,52.53952475017316,13.60827056446395,Private room,25,1,7,2018-06-10,1.21,1,283
25107421,Studio Apartment Prenzlauer Berg,33085164,Marcelo,Pankow,Helmholtzplatz,52.54166800620351,13.413534055713278,Entire home/apt,69,5,0,,,2,20
25107948,Home for a time @ Kreuzkölln,21685689,Ann-Kathrin,Neukölln,Reuterstraße,52.48932902131284,13.42499975972674,Entire home/apt,65,2,5,2018-09-23,1.09,1,31
25107971,Bright room with nice view in Kreuzberg !,20528710,Florian,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.497633416498864,13.426552067936043,Private room,30,3,1,2018-06-11,0.2,2,0
25108483,Altbauwohnung mit traumhafter ausstattung,63852427,Sandra,Pankow,Prenzlauer Berg Nordwest,52.54100148538637,13.4123694362409,Private room,40,1,0,,,1,162
25117755,Quiet lovely room in Moabit near TU and Beuth,189860206,Kristof,Mitte,Moabit West,52.53356608960554,13.324595075584693,Private room,28,1,29,2018-10-12,5.21,1,46
25117866,"Bright, modern, perfectly equipped Apartment",843072,Inna,Pankow,Weißensee,52.55414911548053,13.429590275468176,Entire home/apt,50,2,0,,,1,94
25118192,Family friendly beautiful apartment at Zionskirche,28083010,Lea Maria,Mitte,Brunnenstr. Süd,52.53626615113675,13.403572201084858,Entire home/apt,120,1,1,2018-07-08,0.24,1,0
25120680,Apartments im Hostel am Schäfersee_10,73158,Mina,Reinickendorf,Ost 2,52.56106850572936,13.3630304635225,Entire home/apt,55,2,14,2018-10-20,2.64,12,363
25120809,Beautiful Apartment in the middle of Berlin,46485648,Riho,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5100274913972,13.451347099266036,Entire home/apt,42,9,2,2018-06-06,0.36,1,14
25121132,IN THE MIDDLE OF KREUZKÖLLN,109154115,Antonio,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49123934295925,13.422164412063168,Entire home/apt,30,3,15,2018-11-01,2.78,1,33
25122041,Safe and Warm in Mitte,6695964,Mason,Mitte,Alexanderplatz,52.52374973203713,13.403470764144014,Entire home/apt,50,90,3,2018-06-17,0.55,1,2
25123411,Adventurous Design Apartment in the City Center,189889725,Benne,Mitte,Regierungsviertel,52.511494382479,13.383813593364168,Entire home/apt,180,4,26,2018-10-29,5.31,1,139
25123482,2 Zimmer Loftstyle am Mauerpark (++),161094054,Moritz,Mitte,Brunnenstr. Nord,52.5456493598747,13.398858394192176,Entire home/apt,55,12,5,2018-10-15,1.69,1,73
25124047,Stadtnah wohnen im Grünen,189894106,Lutz,Tempelhof - Schöneberg,Lichtenrade,52.38261234382472,13.401247312053156,Entire home/apt,100,5,4,2018-10-20,0.95,1,69
25124678,Mein kleines schönes Heim,8604792,Manuela,Pankow,Pankow Zentrum,52.56879396606052,13.409955227222971,Private room,50,1,0,,,1,0
25127442,Studio-Apartment in Berlin-Charlottenburg,16757900,Jan,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51427760716844,13.28653846096381,Entire home/apt,33,3,6,2018-08-16,1.14,1,0
25127779,primeflats - Apartment in vibrant area at Arnimplatz 2,1625771,Ben,Pankow,Prenzlauer Berg Nordwest,52.55290777582445,13.411179320903823,Entire home/apt,42,1,9,2018-09-02,1.64,45,144
25127782,primeflats - Apartment in vibrant area at Arnimplatz 1,1625771,Ben,Pankow,Prenzlauer Berg Nordwest,52.550867080593584,13.41112106837642,Entire home/apt,42,1,26,2018-11-02,4.76,45,119
25128883,Apartment in Mitte w/ Balcony on 21st floor,96841510,Anna,Mitte,Regierungsviertel,52.51079893919154,13.396857094465114,Entire home/apt,100,3,8,2018-11-03,2.73,1,93
25129345,Cosy home in the middle of Berlin Neukölln,68992345,Maja,Neukölln,Schillerpromenade,52.47346689758276,13.423700385274778,Entire home/apt,48,5,3,2018-08-28,0.52,1,0
25145028,"klein, aber fein",190035418,Eva,Marzahn - Hellersdorf,Hellersdorf-Süd,52.517994361156006,13.582869670344792,Private room,25,2,10,2018-09-30,2.0,1,59
25145083,Berlin home for student travel,190045823,Hong,Tempelhof - Schöneberg,Marienfelde,52.41822977404677,13.361884367313587,Private room,15,7,0,,,1,0
25145606,Wohnen im Sony Center mit Klimaanlage! (AC) Wifi,133492979,Susanne,Mitte,Tiergarten Süd,52.510702350838216,13.371794153517198,Entire home/apt,154,2,35,2018-11-01,6.91,3,264
25151067,Modern house with large south-facing terrace,190062232,Helge,Pankow,Prenzlauer Berg Ost,52.521386311209696,13.459754811712116,Entire home/apt,129,2,9,2018-10-21,1.79,1,0
25151831,"City Center, cute private room (flatshare/ WG)",161175249,Konstantin,Mitte,Brunnenstr. Nord,52.538664032155566,13.38402404636158,Private room,32,25,1,2018-09-19,0.6,19,346
25152229,"City center, private cute room (WG/ Flatshare)",161175249,Konstantin,Mitte,Brunnenstr. Nord,52.54007860046589,13.381312194747494,Private room,39,25,2,2018-10-22,0.46,19,361
25152768,Beautiful & cozy room in Prenzlauer Berg,25629757,Dolores,Pankow,Prenzlauer Berg Nord,52.54944082796273,13.42970459466644,Private room,49,2,6,2018-11-03,1.37,2,314
25154237,Cosy and Hip Room in Neukölln,6649086,Tamar,Neukölln,Neuköllner Mitte/Zentrum,52.47554410045745,13.42850645794702,Private room,40,3,4,2018-10-15,0.79,2,0
25155312,Perfect place for any musician!,190090808,Milad,Mitte,Tiergarten Süd,52.50247964626703,13.36112627586088,Private room,29,1,8,2018-10-18,1.5,1,4
25155732,Cosy room im Herzen von X-Berg,157644828,"Blaire, Anna & Tati",Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49880850282815,13.391538051227908,Private room,28,1,25,2018-10-21,4.36,1,266
25155762,1.5 room panoramic view flat - Kreuzberg,190093954,Jorida,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49998859248876,13.397335241596569,Entire home/apt,90,1,20,2018-10-03,3.68,1,47
25156829,Beautiful apartment in amazing location,25727616,Hannah,Mitte,Alexanderplatz,52.52919583055901,13.400866519128364,Private room,35,2,8,2018-10-05,2.58,1,14
25157011,Cozy room in the heart of Berlin,5016848,Candy,Mitte,Brunnenstr. Nord,52.54600313739613,13.391599750207437,Private room,40,2,1,2018-07-21,0.27,1,0
25160370,Private apartment in Mariendorf,45967373,Chirag,Tempelhof - Schöneberg,Mariendorf,52.44913509158081,13.39601251847013,Private room,21,1,4,2018-11-06,0.75,1,54
25161085,Large + central room with beautiful rooftop,21813904,Marie,Mitte,Wedding Zentrum,52.553150048219486,13.378182320994886,Private room,35,3,1,2018-05-22,0.18,1,0
25161796,New apartment near Alexanderplatz in City Center,190133418,Ibrahim,Mitte,Regierungsviertel,52.50893674753642,13.39751567093,Entire home/apt,90,2,12,2018-09-16,2.11,1,0
25163176,very nice home in Berlin !,22218712,Salome,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5217529066746,13.453814607905718,Private room,29,3,14,2018-10-22,3.09,2,47
25163438,Bright Room just next to the field,6649086,Tamar,Neukölln,Schillerpromenade,52.474495664017454,13.427121017494445,Private room,35,2,5,2018-08-03,0.99,2,3
25165214,Beautiful & sunny room close to city center,29689455,Ingrid,Pankow,Prenzlauer Berg Süd,52.53035221606187,13.435009391417651,Private room,25,1,3,2018-06-25,0.59,1,310
25170640,Mini apartment Berlin,125637254,Evgeni,Lichtenberg,Alt-Hohenschönhausen Süd,52.54030122280024,13.482822514476071,Entire home/apt,418,2,3,2018-06-17,0.56,1,0
25171698,Cozy flat - central w/ south balcony & home cinema,189929449,Matthias,Pankow,Prenzlauer Berg Süd,52.53173148297844,13.42150320240745,Entire home/apt,70,2,2,2018-06-24,0.43,1,0
25173337,"Big, bright Kreuzberg warehouse conversion",4374625,Daphne,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49875589565836,13.426659432604204,Entire home/apt,125,3,14,2018-10-01,2.78,1,16
25174167,Citynahe 58 m² Altbauwohnung in Berlin-Weißensee,190227788,Philipp,Pankow,Weißensee,52.56196625801943,13.45153709057232,Entire home/apt,50,1,7,2018-08-03,1.36,1,74
25174918,Sunny spacious room in beautiful Altbau Apartment,133071483,Eleonora,Mitte,Wedding Zentrum,52.54851570259779,13.364733099009584,Private room,45,1,8,2018-07-14,1.55,1,8
25176484,60m² mit Badewanne/Park Fhain sehr gute Anbindung,57262676,Julia,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52572221222741,13.44689129204174,Entire home/apt,70,3,5,2018-10-26,1.03,1,83
25176507,Nice apartment in Berlin Center,100506929,Jürgen,Mitte,Brunnenstr. Süd,52.5351978187666,13.379958618539666,Entire home/apt,80,2,12,2018-11-05,2.81,1,62
25179019,Comfy room in a spacious shared flat (Neukölln),24181572,Anastasiya,Neukölln,Neuköllner Mitte/Zentrum,52.4661053131052,13.436980259479952,Private room,30,2,6,2018-11-03,1.2,1,46
25180267,Beautiful Design-apartment in the heart of Berlin,190263981,Teem Verwaltung,Mitte,Alexanderplatz,52.52610599627969,13.40634573646887,Entire home/apt,170,1,12,2018-10-26,2.25,2,323
25181680,little casa mia,12523942,Catherine,Neukölln,Reuterstraße,52.48337255172088,13.43279052791087,Entire home/apt,80,7,3,2018-08-01,0.77,1,35
25184248,Kleines gemütliches Zimmer in Friedrichshain,190291528,Mara,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.507985219708665,13.469111935317231,Private room,25,2,9,2018-09-09,2.11,1,46
25184841,Room in Neukölln,4105067,Phuong,Neukölln,Neuköllner Mitte/Zentrum,52.47192860581136,13.43033196791672,Private room,28,2,1,2018-08-14,0.35,1,159
25185015,"10 m2 room with big bed, greatly communicated",14480208,Paweł,Lichtenberg,Neu Lichtenberg,52.50779039181594,13.501687275374422,Private room,20,5,8,2018-09-25,1.48,1,48
25187130,Über den Dächern von Charlottenburg,190311292,Gerrit,Charlottenburg-Wilm.,Mierendorffplatz,52.52298005499292,13.309344018107645,Entire home/apt,95,89,0,,,1,173
25188949,Welcome to Berlin. This home is waiting for you,40956740,Maria,Pankow,Prenzlauer Berg Süd,52.53869985275687,13.425448859827704,Private room,40,2,8,2018-09-01,1.45,1,0
25195295,Wildenbruch Park Flatshare,41153328,Carla,Neukölln,Rixdorf,52.48260635672946,13.44567870107051,Private room,40,4,1,2018-07-31,0.3,1,0
25200040,Cheap room in Neukölln just next to the canal!,83751457,Joosep,Neukölln,Reuterstraße,52.48616791751185,13.44049650366226,Private room,22,4,2,2018-06-15,0.36,1,0
25200262,Bright room in the heart of Berlin - Ostbahnhof!,9721527,Siddhant,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51428005749688,13.433905577355262,Private room,30,1,17,2018-09-18,3.02,1,0
25200444,Queen bedroom in the heart of Kreuzkölln,75961099,Julie,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4883886419496,13.42039409332502,Private room,65,2,1,2018-06-04,0.19,3,0
25201572,Longterm rent 5months in beautiful Charlottenburg,130094614,Nghi,Charlottenburg-Wilm.,Kurfürstendamm,52.50383050497602,13.317619002301484,Entire home/apt,42,90,0,,,1,318
25202253,Gemütliches Hochbett mit gutem ÖPNV an der Spree,1219287,Michael,Treptow - Köpenick,Baumschulenweg,52.46996879338687,13.491024097545854,Private room,15,1,10,2018-09-27,2.33,3,175
25202559,City Centre & Waterside!,76925373,Virginia,Mitte,Moabit West,52.52885325729114,13.339444697536829,Private room,37,2,2,2018-09-21,0.95,1,83
25204007,super lovely private room in neukölln,161686029,Nadine,Neukölln,Reuterstraße,52.49056511304638,13.425133280749822,Private room,49,5,5,2018-09-05,0.97,1,34
25204617,Kreuzberg/Mariannenstr- work/living - wlan/printer,190439167,Toni,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.500793726391535,13.422671032317936,Entire home/apt,60,14,3,2018-09-10,0.53,1,207
25204688,Casa Yudith,190300402,Yudith,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.512026517916034,13.314962005581064,Private room,26,1,22,2018-10-31,3.84,1,340
25209446,Spacious Room in a Gorgeous Triplex House,190473574,Ilkay,Tempelhof - Schöneberg,Lichtenrade,52.407707703726814,13.392058245228736,Private room,80,2,6,2018-09-29,1.19,3,66
25210607,Cosy room in the heart of Kreuzberg,86656671,Anna,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49505911245525,13.432935911586435,Private room,39,2,8,2018-10-07,1.62,1,5
25211175,Bayrische Viertel in Schöneberg,19692963,Süheyla,Tempelhof - Schöneberg,Schöneberg-Süd,52.48803907848708,13.34362471271378,Private room,45,2,2,2018-07-09,0.41,1,341
25217523,"Cozy sunny apartment, excellent public transport",14256924,Isabel,Neukölln,Neuköllner Mitte/Zentrum,52.47037002861706,13.431055533159606,Entire home/apt,39,5,1,2018-08-02,0.31,1,35
25217652,"Central, cosy, quiet shelter in P-Berg for 1-2(3)",150545454,Tilman,Pankow,Helmholtzplatz,52.54047579771476,13.417360927340388,Private room,29,2,18,2018-10-16,3.27,1,75
25218469,Quiet Double Room in Trendy Neukölln,13218222,Laura,Neukölln,Neuköllner Mitte/Zentrum,52.48346825452219,13.429207925308871,Private room,23,200,1,2018-07-23,0.28,3,83
25222779,Sehr gemuetliches Zimmer in privatem Penthouse,190574774,Jula,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50590409180784,13.45597136373299,Private room,45,2,29,2018-10-27,5.4,1,47
25230874,Cosy Room Friedrichshain,190633005,Christiane,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.519484702633264,13.455683521551835,Private room,60,2,24,2018-11-04,4.59,1,176
25241659,"Quiet, spacious 2-room apartment in trendy Moabit",8598399,Sabine,Mitte,Moabit Ost,52.53022425059724,13.345486083650831,Entire home/apt,80,2,11,2018-07-29,2.0,1,4
25243473,"Schönes, helles Zimmer in Prenzlauer Berg",186491767,Tom,Pankow,Prenzlauer Berg Nord,52.55018037715667,13.428455869935725,Private room,25,6,6,2018-09-10,1.14,1,0
25243571,"Ruhiges, sonniges Zimmer mit Parkblick",18181974,Birgit,Charlottenburg-Wilm.,Schloß Charlottenburg,52.516485350909846,13.299883968901566,Private room,28,6,0,,,2,39
25245896,Room in Mauerpark- Private bathroom and entrance,46786962,Ilaria,Pankow,Prenzlauer Berg Nordwest,52.54658676279416,13.407547151283396,Private room,70,2,21,2018-10-28,4.29,1,61
25247178,"Schönes, helles Zimmer in der Reichenberger Straße",79046089,Jana,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4974509989184,13.427996887016436,Private room,25,2,19,2018-10-20,4.49,1,17
25247377,Nice room in a quiet area near metro and bus-stop,27414332,Catherine,Reinickendorf,Nord 2,52.60334502438764,13.323513137822967,Private room,20,1,11,2018-09-21,2.12,1,0
25247916,"►►Individuell gross und gemütlich, helles Zimmer",23290236,Raphael,Pankow,Prenzlauer Berg Nord,52.550039901594445,13.423192109055837,Private room,35,3,5,2018-10-01,2.24,2,44
25247923,Summer in Berlin Prenzlauer Berg,113265170,Eberhard,Pankow,Prenzlauer Berg Südwest,52.53806908895097,13.417788496728775,Entire home/apt,160,1,1,2018-06-26,0.22,1,0
25248959,"2 rooms, up to 4 persons, luxuriously furnished",22894989,Nigel,Reinickendorf,West 1,52.55012616069837,13.264597369833943,Entire home/apt,880,1,0,,,1,90
25252363,ruhiges Zimmer direkt am S-Bhf. Köpenick,46920349,Kris,Treptow - Köpenick,Dammvorstadt,52.45778029856197,13.58278147271936,Private room,45,2,3,2018-10-12,1.22,1,5
25252686,Super central & sunny room at Zionskirchplatz!,114009068,Ambra,Mitte,Brunnenstr. Süd,52.532727002532674,13.4060760902069,Private room,50,2,23,2018-11-02,4.66,1,42
25253665,Loft in the center of Berlin,18816704,Ana,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49325801226342,13.435059015022068,Private room,50,2,15,2018-10-21,2.85,1,45
25253805,Luminous Peaceful Room with Altbau NK Flair,190793877,Elizabeth,Neukölln,Schillerpromenade,52.48099847444287,13.424555414279489,Private room,35,5,6,2018-08-29,1.1,1,0
25256932,Oppelner Oase,21368326,Sarah,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49805282582598,13.440196157194428,Private room,30,4,4,2018-07-27,0.74,1,0
25257394,Modern Apartment Berlin // Prenzlauer Berg,190823021,J. Taavi,Pankow,Prenzlauer Berg Ost,52.5349960043703,13.442616268592406,Entire home/apt,70,1,0,,,1,0
25261203,Bohemian artist's home for creativity and relaxing,3550939,Lumi,Pankow,Prenzlauer Berg Nord,52.54826433113008,13.42498197752306,Private room,50,1,5,2018-06-14,0.91,1,0
25269923,Wunderschöne Altbau Wohnung im Herzen Berlins,24448411,Yannic,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51026624384623,13.459477042240565,Entire home/apt,48,2,6,2018-09-17,1.23,1,0
25271787,light & cozy room close to Kreuzberg & Mitte,6577982,Melissa,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51318729459796,13.45078577303546,Private room,49,2,6,2018-10-21,2.5,2,36
25272861,Double cozy room  in a 2 WG flat,37474991,Dakota,Mitte,Moabit Ost,52.52376373305697,13.3559870248464,Private room,25,3,2,2018-08-27,0.4,2,0
25272865,Nice room in the center of Berlin,19815791,Caroline,Mitte,Alexanderplatz,52.52895113232422,13.401865647852253,Private room,35,1,2,2018-07-29,0.53,1,0
25278643,"Mini Studio: with own bath, kitchen and entrance",156576937,Diana,Marzahn - Hellersdorf,Biesdorf,52.52471247503509,13.5574960996659,Entire home/apt,27,1,20,2018-10-15,3.61,3,51
25281349,Cozy room in the heart of Kreuzberg!,104140501,Maxi,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4972867088232,13.441828236439862,Private room,40,1,22,2018-11-02,5.5,1,156
25282958,"Helle, große und familienfreundliche Wohnung",44826697,Ylva,Lichtenberg,Alt-Lichtenberg,52.513940267299816,13.487621494715876,Entire home/apt,40,7,3,2018-09-21,1.38,2,0
25284507,Doppel-Apartment,71613847,Anne,Treptow - Köpenick,Oberschöneweide,52.46167885395155,13.520172082975774,Entire home/apt,70,7,0,,,6,89
25284605,"Sunny, central room in the heart of Wedding",189189105,Leo,Mitte,Wedding Zentrum,52.54799310741849,13.36422929272571,Private room,29,10,2,2018-09-26,0.41,2,0
25284760,Bright Room in Friedrichshain near beautiful park,9991161,David,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.523537863670406,13.435464450489574,Private room,32,4,6,2018-09-20,1.65,3,0
25285291,Big room in central Kreuzberg close to canal,8495748,Giuliana,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49412264528692,13.43325832076318,Private room,39,1,1,2018-10-10,1.0,1,16
25286777,Urlaub auf dem Boot in Berlin,191017909,Siegfried,Reinickendorf,West 2,52.60365928240002,13.20883578922605,Entire home/apt,34,3,11,2018-10-20,2.23,1,160
25286912,Ruhige 3- Zimmerwohnung für Familien und Paare,180007111,Tom,Treptow - Köpenick,Baumschulenweg,52.46572010775128,13.482078673427372,Entire home/apt,90,5,1,2018-07-23,0.28,1,40
25287178,Spacious Room In The Heart of Friedrichshain,15893066,Thomas,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51403563919845,13.463402589869366,Private room,25,2,22,2018-10-16,4.2,1,9
25288016,Quiet and bright room in a spacious apartment,25352620,Johannes,Pankow,Prenzlauer Berg Nordwest,52.55266708360675,13.41112448031559,Private room,39,2,27,2018-10-25,5.06,1,44
25289629,bright and cozy room at the heart of Neukölln,2524299,Tobias,Neukölln,Rixdorf,52.48174003812585,13.441916847147551,Private room,30,3,2,2018-06-10,0.39,1,0
25290180,"Studio appt in Neukölln,close to Tempelhofer Feld",2899753,Argy,Neukölln,Neuköllner Mitte/Zentrum,52.46373838095893,13.436264924116422,Entire home/apt,50,2,13,2018-11-02,2.31,1,60
25291118,minimalistic appartment with canalview,83068676,Sohila,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49668596849386,13.402692667432207,Entire home/apt,95,3,4,2018-07-24,1.0,1,0
25291582,Altbauzimmer mit Balkon und separatem Wohnzimmer!,3162574,Max,Tempelhof - Schöneberg,Tempelhof,52.46403679325791,13.400711383137107,Private room,33,2,2,2018-07-03,0.42,2,0
